timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1590513480569,492,Projects page  ,200,OK,Thread Group  1-4,text,true,,880066,11625,4,4,https://leedonline-stg.usgbc.org/projects,170,0,0
1590513481162,413,Homes Link,200,OK,Thread Group  1-4,text,true,,73883,11951,4,4,https://leedonline-stg.usgbc.org/homes,90,0,0
1590513481644,497,Homes registration page,200,OK,Thread Group  1-4,text,true,,110810,9361,4,4,https://leedonline-stg.usgbc.org/homes/registerProject,171,0,120
1590513482143,73,Validate Zip code,200,OK,Thread Group  1-4,text,true,,905,623,4,4,https://leedonline-stg.usgbc.org/projects/validatezipcode,73,0,0
1590513482217,204,Get Registration page nonces ,200,OK,Thread Group  1-4,text,true,,577,381,4,4,https://leedonline-stg.usgbc.org/leed/getNonce/5,204,0,0
1590513480551,1761,Payment page,200,OK,Thread Group  1-1,text,true,,207390,7586,4,4,https://leedonline-stg.usgbc.org/payment/payHomesProject/1000183314/registration,1128,0,122
1590513482434,201,Payment page - validate zipcode,200,OK,Thread Group  1-1,text,true,,905,646,4,4,https://leedonline-stg.usgbc.org/projects/validatezipcode,201,0,0
1590513482422,270,Sdn status validation api ,200,OK,Thread Group  1-4,text,true,,456,629,4,4,https://leedonline-api-stg.usgbc.org/v1/json/Validate/sdnStatus,270,0,119
1590513482636,189,Get project registration payment billing info,200,OK,Thread Group  1-1,text,true,,562,879,4,4,https://leedonline-stg.usgbc.org/payment/saveBillToForOrder?country=US&taxExempt=0&address2=+&city=Morrisville&address1=Calle+de+Alcala+48&refresh=N&billEmail=newserver2%40gmail.com&isTaxId1Valid=N&isPostalCodeValid=Y&billName=new+ser+serverb&postalcodeHash=SjJvdjNjeGVmTENtUUdQSXhGNG4yWXFoRy82MUtLdDNDaEozSFBTVUFyTVdhK2g0dFJub3d0NFBjZmRiTmtMcjZzQXk5RVdSbkZOaG5Xb1ZmMmsydnVZYXlYN1F5L3NIMFg2VGtMbkM2MCt2NzlRcjRWeXVKZzliS0FrdUZTYzd0Y3pWYTdZYm0zMD0kdGxDTVlqT2FQbkU9&indiaSez=0&postalcode=12345&currency=USD&state=NC&postalcodeHashFor=US%23NC%2312345,189,0,117
1590513482826,1024,Homes Project - Get Payment process Id (Payload Id) of the payment ,200,OK,Thread Group  1-1,text,true,,1101,630,5,5,https://leedonline-stg.usgbc.org/payment/payHomesProject/1000183314,1024,0,0
1590513483219,717,LEED Online  ,200,OK,Thread Group  1-5,text,true,,758326,6126,5,5,https://leedonline-stg.usgbc.org/,404,0,116
1590513482792,1339,Fill Registration page with all fields,200,OK,Thread Group  1-4,text,true,,142896,10397,5,5,https://leedonline-stg.usgbc.org/leed/agreement,382,0,0
1590513483937,577,LEED Online login page api,200,OK,Thread Group  1-5,text,true,,626,635,5,5,https://leedonline-stg.usgbc.org/user/login,577,0,0
1590513480375,4948,Home project registration confirmation,200,OK,Thread Group  1-3,text,true,,751,614,5,5,https://leedonline-stg.usgbc.org/homes/registerProject,4948,0,0
1590513483850,1549,Homes Project - Projet registration payment completion and get the order Id ,200,OK,Thread Group  1-1,text,true,,815,694,5,5,https://leedonline-stg.usgbc.org/payment/payHomesProject/1000183314,1549,0,0
1590513484595,926,Projects page  ,200,OK,Thread Group  1-5,text,true,,880065,11625,5,5,https://leedonline-stg.usgbc.org/projects,376,0,0
1590513484136,1509,Agreement Page,200,OK,Thread Group  1-4,text,true,,92554,12756,5,5,https://leedonline-stg.usgbc.org/projects,278,0,122
1590513485495,603,Homes Project - Receipt page,200,OK,Thread Group  1-1,text,true,,54170,6033,5,5,https://leedonline-stg.usgbc.org/payment/confirmHomesProject/1000183314/registration/11060901,318,0,137
1590513485417,1290,Payment page,200,OK,Thread Group  1-3,text,true,,207167,7586,4,4,https://leedonline-stg.usgbc.org/payment/payHomesProject/1000183315/registration,930,0,134
1590513485621,1131,Homes Link,200,OK,Thread Group  1-5,text,true,,74789,11951,4,4,https://leedonline-stg.usgbc.org/homes,614,0,133
1590513486708,100,Payment page - validate zipcode,200,OK,Thread Group  1-3,text,true,,905,646,4,4,https://leedonline-stg.usgbc.org/projects/validatezipcode,100,0,0
1590513486809,156,Get project registration payment billing info,200,OK,Thread Group  1-3,text,true,,562,883,4,4,https://leedonline-stg.usgbc.org/payment/saveBillToForOrder?country=US&taxExempt=0&address2=+&city=Morrisville&address1=Calle+de+Alcala+48&refresh=N&billEmail=automationbdd3%40gmail.com&isTaxId1Valid=N&isPostalCodeValid=Y&billName=Automation+User&postalcodeHash=TmVnbzU3U3kzcU5mbFBBanJyVWdidEU3amNnaWw4WkFmL0RkTnJ1Vks2c0w1VkdEcWRWQ1d1Z3d2TmJNb0xWZ0RFalo3SGw3RVg0a0Y2bTNHVlJqQU1Ec1EzaGVKekxRZjExUDNueXlSTzF2K2I4UnZDU3NWNzJnSmJ6WnRaMkFqTEhBQTJpMnA4dz0kZXhNeElMOXYvM3c9&indiaSez=0&postalcode=12345&currency=USD&state=NC&postalcodeHashFor=US%23NC%2312345,156,0,0
1590513486831,580,Homes registration page,200,OK,Thread Group  1-5,text,true,,110802,9361,4,4,https://leedonline-stg.usgbc.org/homes/registerProject,334,0,0
1590513487412,177,Validate Zip code,200,OK,Thread Group  1-5,text,true,,905,623,4,4,https://leedonline-stg.usgbc.org/projects/validatezipcode,177,0,0
1590513487590,206,Get Registration page nonces ,200,OK,Thread Group  1-5,text,true,,577,381,4,4,https://leedonline-stg.usgbc.org/leed/getNonce/5,206,0,0
1590513486966,973,Homes Project - Get Payment process Id (Payload Id) of the payment ,200,OK,Thread Group  1-3,text,true,,1106,630,4,4,https://leedonline-stg.usgbc.org/payment/payHomesProject/1000183315,973,0,0
1590513487797,305,Sdn status validation api ,200,OK,Thread Group  1-5,text,true,,456,629,4,4,https://leedonline-api-stg.usgbc.org/v1/json/Validate/sdnStatus,305,0,143
1590513488202,873,Fill Registration page with all fields,200,OK,Thread Group  1-5,text,true,,142896,10397,4,4,https://leedonline-stg.usgbc.org/leed/agreement,339,0,132
1590513487940,1358,Homes Project - Projet registration payment completion and get the order Id ,200,OK,Thread Group  1-3,text,true,,815,694,4,4,https://leedonline-stg.usgbc.org/payment/payHomesProject/1000183315,1358,0,150
1590513489390,565,Homes Project - Receipt page,200,OK,Thread Group  1-3,text,true,,53977,6033,4,4,https://leedonline-stg.usgbc.org/payment/confirmHomesProject/1000183315/registration/11060904,208,0,0
1590513489143,1148,Agreement Page,200,OK,Thread Group  1-5,text,true,,92569,12756,3,3,https://leedonline-stg.usgbc.org/projects,52,0,0
1590513485646,5035,Home project registration confirmation,200,OK,Thread Group  1-4,text,true,,751,614,3,3,https://leedonline-stg.usgbc.org/homes/registerProject,5034,0,0
1590513490775,1468,Payment page,200,OK,Thread Group  1-4,text,true,,207167,7586,3,3,https://leedonline-stg.usgbc.org/payment/payHomesProject/1000183316/registration,1145,0,121
1590513492244,78,Payment page - validate zipcode,200,OK,Thread Group  1-4,text,true,,905,646,3,3,https://leedonline-stg.usgbc.org/projects/validatezipcode,78,0,0
1590513492322,175,Get project registration payment billing info,200,OK,Thread Group  1-4,text,true,,562,883,3,3,https://leedonline-stg.usgbc.org/payment/saveBillToForOrder?country=US&taxExempt=0&address2=+&city=Morrisville&address1=Calle+de+Alcala+48&refresh=N&billEmail=automationbdd4%40gmail.com&isTaxId1Valid=N&isPostalCodeValid=Y&billName=Automation+User&postalcodeHash=Ui9idHZTbENZT2FXd0V4bW5jNHBsL0RwUjZkZUdaUm84eE1sRWo3WGduQlg0S2FKTzM0Q1hUUjA1dVM0ZkoyWUNEd2k3MTdUME9oYnVLRVlIKzdZckd6Wk0yZ2lUNnR4UCt5UlhFcndqZXpNRlh3ZnlBZDhiN3lSZHhMMGlkUUtSTDZra1dFM0gxWT0kSlBqeFJjZ1dvRkU9&indiaSez=0&postalcode=12347&currency=USD&state=NC&postalcodeHashFor=US%23NC%2312347,175,0,0
1590513492497,885,Homes Project - Get Payment process Id (Payload Id) of the payment ,200,OK,Thread Group  1-4,text,true,,1106,630,3,3,https://leedonline-stg.usgbc.org/payment/payHomesProject/1000183316,885,0,0
1590513493382,1251,Homes Project - Projet registration payment completion and get the order Id ,200,OK,Thread Group  1-4,text,true,,815,694,3,3,https://leedonline-stg.usgbc.org/payment/payHomesProject/1000183316,1249,0,114
1590513494636,359,Homes Project - Receipt page,200,OK,Thread Group  1-4,text,true,,53983,6033,3,3,https://leedonline-stg.usgbc.org/payment/confirmHomesProject/1000183316/registration/11060907,70,0,0
1590513490291,4836,Home project registration confirmation,200,OK,Thread Group  1-5,text,true,,751,614,2,2,https://leedonline-stg.usgbc.org/homes/registerProject,4834,0,121
1590513495162,1261,Payment page,200,OK,Thread Group  1-5,text,true,,207167,7586,2,2,https://leedonline-stg.usgbc.org/payment/payHomesProject/1000183317/registration,939,0,125
1590513496424,77,Payment page - validate zipcode,200,OK,Thread Group  1-5,text,true,,905,646,2,2,https://leedonline-stg.usgbc.org/projects/validatezipcode,77,0,0
1590513496572,107,Get project registration payment billing info,200,OK,Thread Group  1-5,text,true,,562,883,2,2,https://leedonline-stg.usgbc.org/payment/saveBillToForOrder?country=US&taxExempt=0&address2=+&city=Morrisville&address1=Calle+de+Alcala+48&refresh=N&billEmail=automationbdd5%40gmail.com&isTaxId1Valid=N&isPostalCodeValid=Y&billName=Automation+User&postalcodeHash=L0wrMWV6MjNaRUlxVkllT3hoUXh5RnhkTjMxbS9JWkMvM3o4c1BUdzZEazlubW83UGVUaGpkRW9rV0hrTFAyK1RSNXFZYnVrL0xWTk1WQVNYNmZqd1FsQjNxaHBmU05DcFJ4NjFsTlVyMEloUFV5dFRLRHIrT1hsYnRqQ3NsUExtWUJFMjNWd29iQT0kU3NKQ28vMjBKMzA9&indiaSez=0&postalcode=12345&currency=USD&state=NC&postalcodeHashFor=US%23NC%2312345,107,0,0
1590513496680,821,Homes Project - Get Payment process Id (Payload Id) of the payment ,200,OK,Thread Group  1-5,text,true,,1106,630,2,2,https://leedonline-stg.usgbc.org/payment/payHomesProject/1000183317,821,0,0
1590513497502,1383,Homes Project - Projet registration payment completion and get the order Id ,200,OK,Thread Group  1-5,text,true,,815,694,2,2,https://leedonline-stg.usgbc.org/payment/payHomesProject/1000183317,1382,0,119
1590513498957,344,Homes Project - Receipt page,200,OK,Thread Group  1-5,text,true,,53977,6033,2,2,https://leedonline-stg.usgbc.org/payment/confirmHomesProject/1000183317/registration/11060910,55,0,0
1590513471221,31080,LEED Online  ,200,OK,Thread Group  1-2,text,true,,758326,6126,1,1,https://leedonline-stg.usgbc.org/,412,0,208
1590513502304,591,LEED Online login page api,200,OK,Thread Group  1-2,text,true,,626,635,1,1,https://leedonline-stg.usgbc.org/user/login,591,0,124
1590513502902,951,Projects page  ,200,OK,Thread Group  1-2,text,true,,880138,11625,1,1,https://leedonline-stg.usgbc.org/projects,204,0,0
1590513503953,396,Homes Link,200,OK,Thread Group  1-2,text,true,,73883,11951,1,1,https://leedonline-stg.usgbc.org/homes,83,0,0
1590513504379,351,Homes registration page,200,OK,Thread Group  1-2,text,true,,110818,9361,1,1,https://leedonline-stg.usgbc.org/homes/registerProject,172,0,114
1590513504731,80,Validate Zip code,200,OK,Thread Group  1-2,text,true,,905,623,1,1,https://leedonline-stg.usgbc.org/projects/validatezipcode,80,0,0
1590513504812,203,Get Registration page nonces ,200,OK,Thread Group  1-2,text,true,,577,381,1,1,https://leedonline-stg.usgbc.org/leed/getNonce/5,203,0,0
1590513505016,329,Sdn status validation api ,200,OK,Thread Group  1-2,text,true,,456,629,1,1,https://leedonline-api-stg.usgbc.org/v1/json/Validate/sdnStatus,329,0,117
1590513505445,800,Fill Registration page with all fields,200,OK,Thread Group  1-2,text,true,,142896,10397,1,1,https://leedonline-stg.usgbc.org/leed/agreement,234,0,0
1590513506315,883,Agreement Page,200,OK,Thread Group  1-2,text,true,,92626,12756,1,1,https://leedonline-stg.usgbc.org/projects,50,0,0
1590513507199,4681,Home project registration confirmation,200,OK,Thread Group  1-2,text,true,,751,614,1,1,https://leedonline-stg.usgbc.org/homes/registerProject,4679,0,0
1590513511899,1233,Payment page,200,OK,Thread Group  1-2,text,true,,207167,7586,1,1,https://leedonline-stg.usgbc.org/payment/payHomesProject/1000183318/registration,908,0,127
1590513513133,76,Payment page - validate zipcode,200,OK,Thread Group  1-2,text,true,,905,646,1,1,https://leedonline-stg.usgbc.org/projects/validatezipcode,76,0,0
1590513513210,201,Get project registration payment billing info,200,OK,Thread Group  1-2,text,true,,562,883,1,1,https://leedonline-stg.usgbc.org/payment/saveBillToForOrder?country=US&taxExempt=0&address2=+&city=Morrisville&address1=Calle+de+Alcala+48&refresh=N&billEmail=automationbdd2%40gmail.com&isTaxId1Valid=N&isPostalCodeValid=Y&billName=Automation+User&postalcodeHash=aFQxbGNsb0ZBWEx6Q3lKQWVrMTFZYitaRVMvUWlOeENjNmx5Z2VzZmdDem8rMFh6WHRsNEd6clNrRWZndXlHS0VHRlhRanNaYTBiWjd1eEUzQmFZYUlGSjgzZHJ6U0E2UFB2bTV2VzVoVHZKNFlwS0FSN3lwakxXbmUrT1NqbEVOVU5iaUpVZ0k1MD0kZ1N4Qmp6UU1BdzA9&indiaSez=0&postalcode=12347&currency=USD&state=NC&postalcodeHashFor=US%23NC%2312347,201,0,0
1590513513412,802,Homes Project - Get Payment process Id (Payload Id) of the payment ,200,OK,Thread Group  1-2,text,true,,1106,630,1,1,https://leedonline-stg.usgbc.org/payment/payHomesProject/1000183318,802,0,0
1590513514215,1306,Homes Project - Projet registration payment completion and get the order Id ,200,OK,Thread Group  1-2,text,true,,815,694,1,1,https://leedonline-stg.usgbc.org/payment/payHomesProject/1000183318,1306,0,121
1590513515571,312,Homes Project - Receipt page,200,OK,Thread Group  1-2,text,true,,53977,6033,1,1,https://leedonline-stg.usgbc.org/payment/confirmHomesProject/1000183318/registration/11060913,55,0,0
